log file2025-04-18 10:01:48,331 - my_log - INFO - 连接Appium server成功
2025-04-18 11:28:25,326 - my_log - INFO - 当前喜欢数量: 60, 当前不喜欢数量: 274
2025-04-18 11:28:26,311 - my_log - INFO - 用户昵称: 宁
2025-04-18 11:28:29,193 - my_log - INFO - 基本资料：['基本资料', '155cm', '广东食品药品职业学院 · 大专', '生产和加工行业 · 文员', '年薪10-20万 · 佛山有房 · 已购车', '家乡广东佛山', '现居地佛山']
2025-04-18 11:28:29,194 - my_log - INFO - ================================
2025-04-18 11:28:29,195 - my_log - INFO - 昵称: 宁
2025-04-18 11:28:29,195 - my_log - INFO - 年龄: 27岁
2025-04-18 11:28:29,195 - my_log - INFO - 身高: 155cm
2025-04-18 11:28:29,196 - my_log - INFO - 星座: NULL
2025-04-18 11:28:29,196 - my_log - INFO - 学历: 广东食品药品职业学院 · 大专
2025-04-18 11:28:29,197 - my_log - INFO - 工作信息: 生产和加工行业 · 文员
2025-04-18 11:28:29,197 - my_log - INFO - 薪资: 年薪10-20万 · 佛山有房 · 已购车
2025-04-18 11:28:29,197 - my_log - INFO - 家乡: 广东佛山
2025-04-18 11:28:29,198 - my_log - INFO - 现居地: 佛山
2025-04-18 11:28:29,198 - my_log - INFO - 个人简介: 我是天枰座，性格活泼我是一个很宅的人，平时喜欢追剧
2025-04-18 11:28:29,198 - my_log - INFO - ================================
2025-04-18 11:28:29,198 - my_log - INFO - 判断是否喜欢
2025-04-18 11:28:29,199 - my_log - INFO - 学历不符合要求: 广东食品药品职业学院 · 大专
2025-04-18 11:28:29,199 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:28:30,515 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:28:30,746 - my_log - INFO - ##########第335个推荐结束##########
2025-04-18 11:28:30,746 - my_log - INFO - **********第336个推荐**********
2025-04-18 11:28:30,747 - my_log - INFO - 当前喜欢数量: 60, 当前不喜欢数量: 275
2025-04-18 11:28:32,940 - my_log - INFO - 用户昵称: 柳柳
2025-04-18 11:28:34,898 - my_log - INFO - 基本资料：['基本资料', '155cm', '广东食品药品职业学院 · 大专', '生产和加工行业 · 文员', '年薪10-20万 · 佛山有房 · 已购车', '家乡广东佛山', '现居地佛山']
2025-04-18 11:28:34,899 - my_log - INFO - ================================
2025-04-18 11:28:34,899 - my_log - INFO - 昵称: 柳柳
2025-04-18 11:28:34,899 - my_log - INFO - 年龄: 25岁
2025-04-18 11:28:34,899 - my_log - INFO - 身高: 155cm
2025-04-18 11:28:34,899 - my_log - INFO - 星座: NULL
2025-04-18 11:28:34,899 - my_log - INFO - 学历: 广东食品药品职业学院 · 大专
2025-04-18 11:28:34,899 - my_log - INFO - 工作信息: 生产和加工行业 · 文员
2025-04-18 11:28:34,899 - my_log - INFO - 薪资: 年薪10-20万 · 佛山有房 · 已购车
2025-04-18 11:28:34,900 - my_log - INFO - 家乡: 广东佛山
2025-04-18 11:28:34,900 - my_log - INFO - 现居地: 佛山
2025-04-18 11:28:34,900 - my_log - INFO - 个人简介: 我喜欢玩滑板，还喜欢看展
2025-04-18 11:28:34,900 - my_log - INFO - ================================
2025-04-18 11:28:34,900 - my_log - INFO - 判断是否喜欢
2025-04-18 11:28:34,900 - my_log - INFO - 学历不符合要求: 广东食品药品职业学院 · 大专
2025-04-18 11:28:34,901 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:28:36,238 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:28:36,461 - my_log - INFO - ##########第336个推荐结束##########
2025-04-18 11:28:36,462 - my_log - INFO - **********第337个推荐**********
2025-04-18 11:28:36,462 - my_log - INFO - 当前喜欢数量: 60, 当前不喜欢数量: 276
2025-04-18 11:28:37,298 - my_log - INFO - 用户昵称: 嘉定
2025-04-18 11:28:47,063 - my_log - INFO - 基本资料：['基本资料', '170cm', '广西大学 · 大专', '算法工程师', '年薪5万以下', '家乡广西钦州', '现居地深圳']
2025-04-18 11:28:47,063 - my_log - INFO - ================================
2025-04-18 11:28:47,063 - my_log - INFO - 昵称: 嘉定
2025-04-18 11:28:47,063 - my_log - INFO - 年龄: 25岁
2025-04-18 11:28:47,064 - my_log - INFO - 身高: 170cm
2025-04-18 11:28:47,064 - my_log - INFO - 星座: NULL
2025-04-18 11:28:47,064 - my_log - INFO - 学历: 广西大学 · 大专
2025-04-18 11:28:47,064 - my_log - INFO - 工作信息: 算法工程师
2025-04-18 11:28:47,064 - my_log - INFO - 薪资: 年薪5万以下
2025-04-18 11:28:47,064 - my_log - INFO - 家乡: 广西钦州
2025-04-18 11:28:47,065 - my_log - INFO - 现居地: 深圳
2025-04-18 11:28:47,065 - my_log - INFO - 个人简介: 我喜欢玩滑板，还喜欢看展
2025-04-18 11:28:47,065 - my_log - INFO - ================================
2025-04-18 11:28:47,065 - my_log - INFO - 判断是否喜欢
2025-04-18 11:28:47,065 - my_log - INFO - 身高不符合要求: 170cm
2025-04-18 11:28:47,065 - my_log - INFO - 学历不符合要求: 广西大学 · 大专
2025-04-18 11:28:47,066 - my_log - INFO - 薪资不符合要求: 年薪5万以下
2025-04-18 11:28:47,066 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:28:48,514 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:28:48,735 - my_log - INFO - ##########第337个推荐结束##########
2025-04-18 11:28:48,735 - my_log - INFO - **********第338个推荐**********
2025-04-18 11:28:48,735 - my_log - INFO - 当前喜欢数量: 60, 当前不喜欢数量: 277
2025-04-18 11:28:49,888 - my_log - INFO - 用户昵称: 噗噗熊
2025-04-18 11:28:58,649 - my_log - INFO - 基本资料：['基本资料', '155cm', '摩羯座', '仲恺农业工程学院 · 本科', '绿化设计 · 绿化', '年薪5-10万 · 已购车', '家乡广东佛山', '现居地佛山']
2025-04-18 11:28:58,650 - my_log - INFO - ================================
2025-04-18 11:28:58,650 - my_log - INFO - 昵称: 噗噗熊
2025-04-18 11:28:58,650 - my_log - INFO - 年龄: 33岁
2025-04-18 11:28:58,650 - my_log - INFO - 身高: 155cm
2025-04-18 11:28:58,650 - my_log - INFO - 星座: 摩羯座
2025-04-18 11:28:58,650 - my_log - INFO - 学历: 仲恺农业工程学院 · 本科
2025-04-18 11:28:58,650 - my_log - INFO - 工作信息: 绿化设计 · 绿化
2025-04-18 11:28:58,652 - my_log - INFO - 薪资: 年薪5-10万 · 已购车
2025-04-18 11:28:58,652 - my_log - INFO - 家乡: 广东佛山
2025-04-18 11:28:58,652 - my_log - INFO - 现居地: 佛山
2025-04-18 11:28:58,652 - my_log - INFO - 个人简介: 单身未婚更未育，只为找结婚为目的的那种，非诚勿扰。佛山三水西南人比较喜欢睇动漫，电影综艺和听音乐唱歌游泳，还喜欢跳舞和做瑜伽。
2025-04-18 11:28:58,652 - my_log - INFO - ================================
2025-04-18 11:28:58,653 - my_log - INFO - 判断是否喜欢
2025-04-18 11:28:58,653 - my_log - INFO - 年龄不符合要求: 33岁
2025-04-18 11:28:58,653 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:29:00,229 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:29:00,487 - my_log - INFO - ##########第338个推荐结束##########
2025-04-18 11:29:00,488 - my_log - INFO - **********第339个推荐**********
2025-04-18 11:29:00,488 - my_log - INFO - 当前喜欢数量: 60, 当前不喜欢数量: 278
2025-04-18 11:29:01,133 - my_log - INFO - 用户昵称: yy
2025-04-18 11:29:16,877 - my_log - INFO - 基本资料：['基本资料', '160cm', '顺德职业技术学院 · 大专', '自由职业者', '年薪10-20万 · 佛山有房 · 已购车', '家乡广东佛山', '现居地佛山']
2025-04-18 11:29:16,877 - my_log - INFO - ================================
2025-04-18 11:29:16,878 - my_log - INFO - 昵称: yy
2025-04-18 11:29:16,878 - my_log - INFO - 年龄: 29岁
2025-04-18 11:29:16,878 - my_log - INFO - 身高: 160cm
2025-04-18 11:29:16,878 - my_log - INFO - 星座: NULL
2025-04-18 11:29:16,878 - my_log - INFO - 学历: 顺德职业技术学院 · 大专
2025-04-18 11:29:16,878 - my_log - INFO - 工作信息: 自由职业者
2025-04-18 11:29:16,878 - my_log - INFO - 薪资: 年薪10-20万 · 佛山有房 · 已购车
2025-04-18 11:29:16,878 - my_log - INFO - 家乡: 广东佛山
2025-04-18 11:29:16,878 - my_log - INFO - 现居地: 佛山
2025-04-18 11:29:16,878 - my_log - INFO - 个人简介: 我是顺德的，对方最好是顺德本地的～
2025-04-18 11:29:16,880 - my_log - INFO - ================================
2025-04-18 11:29:16,880 - my_log - INFO - 判断是否喜欢
2025-04-18 11:29:16,880 - my_log - INFO - 学历不符合要求: 顺德职业技术学院 · 大专
2025-04-18 11:29:16,880 - my_log - INFO - 工作信息不符合要求: 自由职业者
2025-04-18 11:29:16,880 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:29:17,280 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:29:17,499 - my_log - INFO - ##########第339个推荐结束##########
2025-04-18 11:29:17,499 - my_log - INFO - **********第340个推荐**********
2025-04-18 11:29:17,499 - my_log - INFO - 当前喜欢数量: 60, 当前不喜欢数量: 279
2025-04-18 11:29:19,544 - my_log - INFO - 用户昵称: JoJoe
2025-04-18 11:29:29,370 - my_log - INFO - 基本资料：['基本资料', '164cm', '处女座', '广东外语外贸大学 · 本科', '医药卫生行业 · HR', '年薪5-10万', '家乡广东广州', '现居地广州']
2025-04-18 11:29:29,370 - my_log - INFO - ================================
2025-04-18 11:29:29,370 - my_log - INFO - 昵称: JoJoe
2025-04-18 11:29:29,370 - my_log - INFO - 年龄: 29岁
2025-04-18 11:29:29,370 - my_log - INFO - 身高: 164cm
2025-04-18 11:29:29,371 - my_log - INFO - 星座: 处女座
2025-04-18 11:29:29,371 - my_log - INFO - 学历: 广东外语外贸大学 · 本科
2025-04-18 11:29:29,371 - my_log - INFO - 工作信息: 医药卫生行业 · HR
2025-04-18 11:29:29,371 - my_log - INFO - 薪资: 年薪5-10万
2025-04-18 11:29:29,371 - my_log - INFO - 家乡: 广东广州
2025-04-18 11:29:29,371 - my_log - INFO - 现居地: 广州
2025-04-18 11:29:29,372 - my_log - INFO - 个人简介: 处女座，95年中国制造，长164，体重：随心情，零件齐全，运转稳定。
2025-04-18 11:29:29,372 - my_log - INFO - ================================
2025-04-18 11:29:29,372 - my_log - INFO - 判断是否喜欢
2025-04-18 11:29:29,372 - my_log - INFO - ❤❤❤符合要求，喜欢❤❤❤
2025-04-18 11:29:30,937 - my_log - INFO - 点击喜欢按钮完成
2025-04-18 11:29:31,148 - my_log - INFO - ##########第340个推荐结束##########
2025-04-18 11:29:31,148 - my_log - INFO - 当前速度: 232.88903644412963次/小时
2025-04-18 11:29:31,150 - my_log - INFO - 预计每天 5589.335267136315 个推荐
2025-04-18 11:29:31,168 - my_log - INFO - 当前数据库中总记录数为： 16094
2025-04-18 11:29:31,168 - my_log - INFO - 喜欢总数为：2621
2025-04-18 11:29:31,168 - my_log - INFO - 不喜欢总数为: 13473
2025-04-18 11:29:31,168 - my_log - INFO - **********第341个推荐**********
2025-04-18 11:29:31,169 - my_log - INFO - 当前喜欢数量: 61, 当前不喜欢数量: 279
2025-04-18 11:29:32,955 - my_log - INFO - 用户昵称: 安颜
2025-04-18 11:29:47,303 - my_log - INFO - 基本资料：['基本资料', '165cm', '白羊座', '互联网', '年薪10-20万', '家乡广东佛山', '现居地佛山']
2025-04-18 11:29:47,303 - my_log - INFO - ================================
2025-04-18 11:29:47,304 - my_log - INFO - 昵称: 安颜
2025-04-18 11:29:47,304 - my_log - INFO - 年龄: 19岁
2025-04-18 11:29:47,304 - my_log - INFO - 身高: 165cm
2025-04-18 11:29:47,304 - my_log - INFO - 星座: 白羊座
2025-04-18 11:29:47,304 - my_log - INFO - 学历: NULL
2025-04-18 11:29:47,305 - my_log - INFO - 工作信息: 互联网
2025-04-18 11:29:47,305 - my_log - INFO - 薪资: 年薪10-20万
2025-04-18 11:29:47,305 - my_log - INFO - 家乡: 广东佛山
2025-04-18 11:29:47,305 - my_log - INFO - 现居地: 佛山
2025-04-18 11:29:47,305 - my_log - INFO - 个人简介: 有空的时候我喜欢逛街，我还喜欢看看大海，落日晚霞，星空大海
2025-04-18 11:29:47,305 - my_log - INFO - ================================
2025-04-18 11:29:47,306 - my_log - INFO - 判断是否喜欢
2025-04-18 11:29:47,306 - my_log - INFO - 年龄不符合要求: 19岁
2025-04-18 11:29:47,306 - my_log - INFO - 学历不符合要求: NULL
2025-04-18 11:29:47,306 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:29:49,301 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:29:49,521 - my_log - INFO - ##########第341个推荐结束##########
2025-04-18 11:29:49,521 - my_log - INFO - **********第342个推荐**********
2025-04-18 11:29:49,521 - my_log - INFO - 当前喜欢数量: 61, 当前不喜欢数量: 280
2025-04-18 11:29:50,394 - my_log - INFO - 用户昵称: L
2025-04-18 11:30:03,098 - my_log - INFO - 基本资料：['基本资料', '163cm', '双鱼座', '广东财经大学华商学院 · 本科', '普通员工', '年薪5万以下', '家乡广东肇庆', '现居地佛山']
2025-04-18 11:30:03,098 - my_log - INFO - ================================
2025-04-18 11:30:03,099 - my_log - INFO - 昵称: L
2025-04-18 11:30:03,099 - my_log - INFO - 年龄: 29岁
2025-04-18 11:30:03,099 - my_log - INFO - 身高: 163cm
2025-04-18 11:30:03,099 - my_log - INFO - 星座: 双鱼座
2025-04-18 11:30:03,099 - my_log - INFO - 学历: 广东财经大学华商学院 · 本科
2025-04-18 11:30:03,099 - my_log - INFO - 工作信息: 普通员工
2025-04-18 11:30:03,100 - my_log - INFO - 薪资: 年薪5万以下
2025-04-18 11:30:03,100 - my_log - INFO - 家乡: 广东肇庆
2025-04-18 11:30:03,100 - my_log - INFO - 现居地: 佛山
2025-04-18 11:30:03,100 - my_log - INFO - 个人简介: 我喜欢去不同的地方旅行，吃好吃的，我还喜欢落日，周末睡懒觉
2025-04-18 11:30:03,100 - my_log - INFO - ================================
2025-04-18 11:30:03,100 - my_log - INFO - 判断是否喜欢
2025-04-18 11:30:03,100 - my_log - INFO - 薪资不符合要求: 年薪5万以下
2025-04-18 11:30:03,100 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:30:04,682 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:30:04,901 - my_log - INFO - ##########第342个推荐结束##########
2025-04-18 11:30:04,901 - my_log - INFO - **********第343个推荐**********
2025-04-18 11:30:04,901 - my_log - INFO - 当前喜欢数量: 61, 当前不喜欢数量: 281
2025-04-18 11:30:06,060 - my_log - INFO - 用户昵称: 杨OK
2025-04-18 11:30:21,082 - my_log - INFO - 基本资料：['基本资料', '165cm', '西安理工大学 · 本科', '外贸', '年薪20-30万', '家乡陕西西安', '现居地佛山']
2025-04-18 11:30:21,083 - my_log - INFO - ================================
2025-04-18 11:30:21,083 - my_log - INFO - 昵称: 杨OK
2025-04-18 11:30:21,083 - my_log - INFO - 年龄: 26岁
2025-04-18 11:30:21,083 - my_log - INFO - 身高: 165cm
2025-04-18 11:30:21,083 - my_log - INFO - 星座: NULL
2025-04-18 11:30:21,084 - my_log - INFO - 学历: 西安理工大学 · 本科
2025-04-18 11:30:21,084 - my_log - INFO - 工作信息: 外贸
2025-04-18 11:30:21,084 - my_log - INFO - 薪资: 年薪20-30万
2025-04-18 11:30:21,084 - my_log - INFO - 家乡: 陕西西安
2025-04-18 11:30:21,084 - my_log - INFO - 现居地: 佛山
2025-04-18 11:30:21,084 - my_log - INFO - 个人简介: 我喜欢看烟花，看日落，工作之余我常看剧和玩手游
2025-04-18 11:30:21,084 - my_log - INFO - ================================
2025-04-18 11:30:21,084 - my_log - INFO - 判断是否喜欢
2025-04-18 11:30:21,085 - my_log - INFO - ❤❤❤符合要求，喜欢❤❤❤
2025-04-18 11:30:22,414 - my_log - INFO - 点击喜欢按钮完成
2025-04-18 11:30:22,668 - my_log - INFO - ##########第343个推荐结束##########
2025-04-18 11:30:22,668 - my_log - INFO - **********第344个推荐**********
2025-04-18 11:30:22,668 - my_log - INFO - 当前喜欢数量: 62, 当前不喜欢数量: 281
2025-04-18 11:30:23,387 - my_log - INFO - 用户昵称: 难脱单犟种
2025-04-18 11:30:33,198 - my_log - INFO - 基本资料：['基本资料', '155cm', '韩山师范学院 · 本科', '跨境电商', '年薪10-20万', '家乡广东汕头', '现居地佛山']
2025-04-18 11:30:33,199 - my_log - INFO - ================================
2025-04-18 11:30:33,199 - my_log - INFO - 昵称: 难脱单犟种
2025-04-18 11:30:33,199 - my_log - INFO - 年龄: 29岁
2025-04-18 11:30:33,199 - my_log - INFO - 身高: 155cm
2025-04-18 11:30:33,200 - my_log - INFO - 星座: NULL
2025-04-18 11:30:33,200 - my_log - INFO - 学历: 韩山师范学院 · 本科
2025-04-18 11:30:33,200 - my_log - INFO - 工作信息: 跨境电商
2025-04-18 11:30:33,200 - my_log - INFO - 薪资: 年薪10-20万
2025-04-18 11:30:33,200 - my_log - INFO - 家乡: 广东汕头
2025-04-18 11:30:33,200 - my_log - INFO - 现居地: 佛山
2025-04-18 11:30:33,200 - my_log - INFO - 个人简介: 理工女，理性，务实，理性至上工作工作，睡觉，画画，看动漫，看书
2025-04-18 11:30:33,200 - my_log - INFO - ================================
2025-04-18 11:30:33,201 - my_log - INFO - 判断是否喜欢
2025-04-18 11:30:33,201 - my_log - INFO - ❤❤❤符合要求，喜欢❤❤❤
2025-04-18 11:30:34,527 - my_log - INFO - 点击喜欢按钮完成
2025-04-18 11:30:34,750 - my_log - INFO - ##########第344个推荐结束##########
2025-04-18 11:30:34,751 - my_log - INFO - **********第345个推荐**********
2025-04-18 11:30:34,752 - my_log - INFO - 当前喜欢数量: 63, 当前不喜欢数量: 281
2025-04-18 11:30:35,676 - my_log - INFO - 用户昵称: 独处
2025-04-18 11:30:41,620 - my_log - INFO - 基本资料：['基本资料', '168cm', '射手座', '本科', '自由职业', '年薪5-10万', '家乡黑龙江黑河', '现居地深圳']
2025-04-18 11:30:41,621 - my_log - INFO - ================================
2025-04-18 11:30:41,621 - my_log - INFO - 昵称: 独处
2025-04-18 11:30:41,621 - my_log - INFO - 年龄: 27岁
2025-04-18 11:30:41,621 - my_log - INFO - 身高: 168cm
2025-04-18 11:30:41,622 - my_log - INFO - 星座: 射手座
2025-04-18 11:30:41,622 - my_log - INFO - 学历: NULL
2025-04-18 11:30:41,622 - my_log - INFO - 工作信息: 本科
2025-04-18 11:30:41,622 - my_log - INFO - 薪资: 年薪5-10万
2025-04-18 11:30:41,623 - my_log - INFO - 家乡: 黑龙江黑河
2025-04-18 11:30:41,623 - my_log - INFO - 现居地: 深圳
2025-04-18 11:30:41,623 - my_log - INFO - 个人简介: 慢慢了解就知道了 哈哈兴趣爱好挺少 挺宅一个人
2025-04-18 11:30:41,623 - my_log - INFO - ================================
2025-04-18 11:30:41,623 - my_log - INFO - 判断是否喜欢
2025-04-18 11:30:41,623 - my_log - INFO - 身高不符合要求: 168cm
2025-04-18 11:30:41,623 - my_log - INFO - 学历不符合要求: NULL
2025-04-18 11:30:41,624 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:30:42,891 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:30:43,206 - my_log - INFO - ##########第345个推荐结束##########
2025-04-18 11:30:43,207 - my_log - INFO - **********第346个推荐**********
2025-04-18 11:30:43,209 - my_log - INFO - 当前喜欢数量: 63, 当前不喜欢数量: 282
2025-04-18 11:30:47,172 - my_log - INFO - 用户昵称: 鱼块
2025-04-18 11:30:57,913 - my_log - INFO - 基本资料：['基本资料', '165cm', '白羊座', '随州职业技术学院 · 大专', '行业 · 电商', '年薪5-10万', '家乡广东佛山', '现居地佛山']
2025-04-18 11:30:57,914 - my_log - INFO - ================================
2025-04-18 11:30:57,914 - my_log - INFO - 昵称: 鱼块
2025-04-18 11:30:57,914 - my_log - INFO - 年龄: 25岁
2025-04-18 11:30:57,914 - my_log - INFO - 身高: 165cm
2025-04-18 11:30:57,915 - my_log - INFO - 星座: 白羊座
2025-04-18 11:30:57,915 - my_log - INFO - 学历: 随州职业技术学院 · 大专
2025-04-18 11:30:57,915 - my_log - INFO - 工作信息: 行业 · 电商
2025-04-18 11:30:57,915 - my_log - INFO - 薪资: 年薪5-10万
2025-04-18 11:30:57,915 - my_log - INFO - 家乡: 广东佛山
2025-04-18 11:30:57,915 - my_log - INFO - 现居地: 佛山
2025-04-18 11:30:57,916 - my_log - INFO - 个人简介: 白羊女   enfp / infp  母单   撒娇话痨粘人性格偏活泼    不烟不酒不强势不会做饭不是温柔贤惠的类型    不接受姐弟恋     望对方成熟理性尊重女性情绪稳定  能提供情绪价值或者经济支持      短期想结婚的左滑  打算找保姆的左滑  自以为是的忙的信息都不回的不用滑不想聊
2025-04-18 11:30:57,916 - my_log - INFO - ================================
2025-04-18 11:30:57,916 - my_log - INFO - 判断是否喜欢
2025-04-18 11:30:57,916 - my_log - INFO - 学历不符合要求: 随州职业技术学院 · 大专
2025-04-18 11:30:57,916 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:30:59,605 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:30:59,825 - my_log - INFO - ##########第346个推荐结束##########
2025-04-18 11:30:59,825 - my_log - INFO - **********第347个推荐**********
2025-04-18 11:30:59,825 - my_log - INFO - 当前喜欢数量: 63, 当前不喜欢数量: 283
2025-04-18 11:31:02,041 - my_log - INFO - 用户昵称: 陌离
2025-04-18 11:31:16,631 - my_log - INFO - 基本资料：['基本资料', '160cm', '黔西南民族职业技术学院 · 大专', '宠物医生助理', '年薪5万以下', '家乡贵州毕节', '现居地佛山']
2025-04-18 11:31:16,632 - my_log - INFO - ================================
2025-04-18 11:31:16,632 - my_log - INFO - 昵称: 陌离
2025-04-18 11:31:16,632 - my_log - INFO - 年龄: 23岁
2025-04-18 11:31:16,632 - my_log - INFO - 身高: 160cm
2025-04-18 11:31:16,633 - my_log - INFO - 星座: NULL
2025-04-18 11:31:16,633 - my_log - INFO - 学历: 黔西南民族职业技术学院 · 大专
2025-04-18 11:31:16,633 - my_log - INFO - 工作信息: 宠物医生助理
2025-04-18 11:31:16,633 - my_log - INFO - 薪资: 年薪5万以下
2025-04-18 11:31:16,633 - my_log - INFO - 家乡: 贵州毕节
2025-04-18 11:31:16,634 - my_log - INFO - 现居地: 佛山
2025-04-18 11:31:16,634 - my_log - INFO - 个人简介: 有空的时候我喜欢跟小猫一起玩，养小动物和吃各式各样的好吃的，我还喜欢和朋友待在一起
2025-04-18 11:31:16,634 - my_log - INFO - ================================
2025-04-18 11:31:16,634 - my_log - INFO - 判断是否喜欢
2025-04-18 11:31:16,634 - my_log - INFO - 学历不符合要求: 黔西南民族职业技术学院 · 大专
2025-04-18 11:31:16,634 - my_log - INFO - 薪资不符合要求: 年薪5万以下
2025-04-18 11:31:16,635 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:31:18,121 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:31:18,388 - my_log - INFO - ##########第347个推荐结束##########
2025-04-18 11:31:18,388 - my_log - INFO - **********第348个推荐**********
2025-04-18 11:31:18,388 - my_log - INFO - 当前喜欢数量: 63, 当前不喜欢数量: 284
2025-04-18 11:31:19,243 - my_log - INFO - 用户昵称: 爱兔兔的兔兔
2025-04-18 11:31:29,558 - my_log - INFO - 基本资料：['基本资料', '155cm', '双鱼座', '广东技术师范学院天河学院 · 大专', '人事', '年薪10-20万', '家乡广东肇庆', '现居地佛山', '基本资料', '150cm']
2025-04-18 11:31:29,558 - my_log - INFO - ================================
2025-04-18 11:31:29,558 - my_log - INFO - 昵称: 爱兔兔的兔兔
2025-04-18 11:31:29,560 - my_log - INFO - 年龄: 32岁
2025-04-18 11:31:29,560 - my_log - INFO - 身高: 155cm
2025-04-18 11:31:29,560 - my_log - INFO - 星座: 双鱼座
2025-04-18 11:31:29,560 - my_log - INFO - 学历: 广东技术师范学院天河学院 · 大专
2025-04-18 11:31:29,560 - my_log - INFO - 工作信息: 人事
2025-04-18 11:31:29,561 - my_log - INFO - 薪资: 年薪10-20万
2025-04-18 11:31:29,561 - my_log - INFO - 家乡: 广东肇庆
2025-04-18 11:31:29,561 - my_log - INFO - 现居地: 佛山
2025-04-18 11:31:29,561 - my_log - INFO - 个人简介: 真诚找牵手的人，广东人，偏爱广东人，喜欢户外活动，电影，宠物，做饭，本人温柔贤惠讲道理，重要是很有责任心很懂生活耶～
2025-04-18 11:31:29,561 - my_log - INFO - ================================
2025-04-18 11:31:29,561 - my_log - INFO - 判断是否喜欢
2025-04-18 11:31:29,562 - my_log - INFO - 年龄不符合要求: 32岁
2025-04-18 11:31:29,562 - my_log - INFO - 学历不符合要求: 广东技术师范学院天河学院 · 大专
2025-04-18 11:31:29,562 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:31:30,904 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:31:31,124 - my_log - INFO - ##########第348个推荐结束##########
2025-04-18 11:31:31,125 - my_log - INFO - **********第349个推荐**********
2025-04-18 11:31:31,125 - my_log - INFO - 当前喜欢数量: 63, 当前不喜欢数量: 285
2025-04-18 11:31:32,667 - my_log - INFO - 用户昵称: y.
2025-04-18 11:31:42,604 - my_log - INFO - 基本资料：['基本资料', '165cm', '双鱼座', '东北师范大学 · 本科', '餐饮行业 · 教育，酒馆', '年薪20-30万 · 吉林有房 · 已购车', '家乡吉林吉林', '现居地佛山', '基本资料', '150cm']
2025-04-18 11:31:42,604 - my_log - INFO - ================================
2025-04-18 11:31:42,605 - my_log - INFO - 昵称: y.
2025-04-18 11:31:42,605 - my_log - INFO - 年龄: 32岁
2025-04-18 11:31:42,605 - my_log - INFO - 身高: 165cm
2025-04-18 11:31:42,605 - my_log - INFO - 星座: 双鱼座
2025-04-18 11:31:42,605 - my_log - INFO - 学历: 东北师范大学 · 本科
2025-04-18 11:31:42,606 - my_log - INFO - 工作信息: 餐饮行业 · 教育，酒馆
2025-04-18 11:31:42,606 - my_log - INFO - 薪资: 年薪20-30万 · 吉林有房 · 已购车
2025-04-18 11:31:42,606 - my_log - INFO - 家乡: 吉林吉林
2025-04-18 11:31:42,606 - my_log - INFO - 现居地: 佛山
2025-04-18 11:31:42,606 - my_log - INFO - 个人简介: 对生活很热爱，感受力很强，容易被打动，会提前规划未来，对待感情真诚且专一
2025-04-18 11:31:42,606 - my_log - INFO - ================================
2025-04-18 11:31:42,606 - my_log - INFO - 判断是否喜欢
2025-04-18 11:31:42,607 - my_log - INFO - 年龄不符合要求: 32岁
2025-04-18 11:31:42,607 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 11:31:45,840 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 11:31:46,084 - my_log - INFO - ##########第349个推荐结束##########
2025-04-18 11:31:46,084 - my_log - INFO - **********第350个推荐**********
2025-04-18 11:31:46,085 - my_log - INFO - 当前喜欢数量: 63, 当前不喜欢数量: 286
2025-04-18 11:31:47,458 - my_log - INFO - 用户昵称: 长安。
2025-04-18 11:31:57,996 - my_log - INFO - 基本资料：['基本资料', '160cm', '广东理工学院 · 大专', '文员', '年薪5-10万', '家乡湖北恩施', '现居地佛山', '基本资料', '150cm']
